T1-AntesDeConectar;T2-AposConectar
1520719169589;1520719172324

Contador;IniLoop;StreamSize;ResponseTime
1047;1520719571863;1048000;20
1048;1520719572211;1049000;15
1049;1520719572560;1050000;16
1050;1520719572910;1051000;16
1051;1520719573261;1052000;21
1052;1520719573612;1053000;16
1053;1520719573961;1054000;19
1054;1520719574312;1055000;17
1055;1520719574663;1056000;20
1056;1520719575014;1057000;21
1057;1520719575360;1058000;16
1058;1520719575708;1059000;20
1059;1520719576056;1060000;18
1060;1520719576405;1061000;20
1061;1520719576756;1062000;16
1062;1520719577107;1063000;15
1063;1520719577455;1064000;17
1064;1520719577803;1065000;17
1065;1520719578151;1066000;20
1066;1520719578499;1067000;16
1067;1520719578845;1068000;17
1068;1520719579194;1069000;17
1069;1520719579539;1070000;16
1070;1520719579890;1071000;21
1071;1520719580236;1072000;17
1072;1520719580584;1073000;19
1073;1520719580933;1074000;17
1074;1520719581284;1075000;22
1075;1520719581634;1076000;23
1076;1520719581985;1077000;21
1077;1520719582332;1078000;17
1078;1520719582677;1079000;19
1079;1520719583026;1080000;19
1080;1520719583372;1081000;16
1081;1520719583719;1082000;19
1082;1520719584065;1083000;15
1083;1520719584415;1084000;20
1084;1520719584761;1085000;18
1085;1520719585109;1086000;20
1086;1520719585456;1087000;18
1087;1520719585802;1088000;18
1088;1520719586150;1089000;22
1089;1520719586498;1090000;17
1090;1520719586845;1091000;20
1091;1520719587210;1092000;40
1092;1520719587556;1093000;20
1093;1520719587901;1094000;17
1094;1520719588246;1095000;17
1095;1520719588591;1096000;18
1096;1520719588939;1097000;15
1097;1520719589288;1098000;19
1098;1520719589638;1099000;16
1099;1520719589984;1100000;17
1100;1520719590331;1101000;19
1101;1520719590684;1102000;20
1102;1520719591033;1103000;20
1103;1520719591379;1104000;20
1104;1520719591727;1105000;19
1105;1520719592073;1106000;21
1106;1520719592422;1107000;17
1107;1520719592770;1108000;16
1108;1520719593119;1109000;17
1109;1520719593467;1110000;21
1110;1520719593815;1111000;17
1111;1520719594162;1112000;20
1112;1520719594507;1113000;17
1113;1520719594856;1114000;20
1114;1520719595203;1115000;19
1115;1520719595548;1116000;16
1116;1520719595894;1117000;20
1117;1520719596240;1118000;17
1118;1520719596586;1119000;15
1119;1520719596934;1120000;19
1120;1520719597278;1121000;17
1121;1520719597626;1122000;18
1122;1520719597971;1123000;17
1123;1520719598318;1124000;22
1124;1520719598662;1125000;15
1125;1520719599010;1126000;18
1126;1520719599358;1127000;18
1127;1520719599704;1128000;15
1128;1520719600049;1129000;16
1129;1520719600397;1130000;20
1130;1520719600745;1131000;24
1131;1520719601093;1132000;20
1132;1520719601444;1133000;20
1133;1520719601790;1134000;21
1134;1520719602136;1135000;22
1135;1520719602482;1136000;18
1136;1520719602828;1137000;16
1137;1520719603178;1138000;22
1138;1520719603523;1139000;18
1139;1520719603867;1140000;20
1140;1520719604213;1141000;19
1141;1520719604560;1142000;18
1142;1520719604905;1143000;19
1143;1520719605249;1144000;17
1144;1520719605593;1145000;20
1145;1520719605937;1146000;18
1146;1520719606284;1147000;26
1147;1520719606629;1148000;20
1148;1520719606975;1149000;16
1149;1520719607321;1150000;21
1150;1520719607666;1151000;22
1151;1520719608014;1152000;22
1152;1520719608359;1153000;16
1153;1520719608706;1154000;21
1154;1520719609051;1155000;17
1155;1520719609396;1156000;17
1156;1520719609745;1157000;23
1157;1520719610092;1158000;19
1158;1520719610442;1159000;22
1159;1520719610785;1160000;17
1160;1520719611132;1161000;22
1161;1520719611478;1162000;23
1162;1520719611824;1163000;18
1163;1520719612169;1164000;20
1164;1520719612512;1165000;18
1165;1520719612860;1166000;18
1166;1520719613204;1167000;22
1167;1520719613551;1168000;19
1168;1520719613901;1169000;24
1169;1520719614248;1170000;23
1170;1520719614592;1171000;21
1171;1520719614937;1172000;19
1172;1520719615281;1173000;21
1173;1520719615654;1174000;23
1174;1520719616000;1175000;18
1175;1520719616343;1176000;20
1176;1520719616686;1177000;16
1177;1520719617036;1178000;18
1178;1520719617384;1179000;23
1179;1520719617729;1180000;19
1180;1520719618073;1181000;17
1181;1520719618419;1182000;23
1182;1520719618767;1183000;20
1183;1520719619113;1184000;19
1184;1520719619458;1185000;23
1185;1520719619801;1186000;18
1186;1520719620148;1187000;21
1187;1520719620493;1188000;21
1188;1520719620840;1189000;22
1189;1520719621186;1190000;21
1190;1520719621528;1191000;18
1191;1520719621871;1192000;18
1192;1520719622213;1193000;18
1193;1520719622555;1194000;19
1194;1520719622900;1195000;17
1195;1520719623244;1196000;19
1196;1520719623590;1197000;22
1197;1520719623935;1198000;20
1198;1520719624278;1199000;16
1199;1520719624623;1200000;22
1200;1520719624967;1201000;17
1201;1520719625311;1202000;19
1202;1520719625657;1203000;20
1203;1520719626001;1204000;19
1204;1520719626343;1205000;21
1205;1520719626689;1206000;21
1206;1520719627035;1207000;22
1207;1520719627376;1208000;19
1208;1520719627719;1209000;19
1209;1520719628064;1210000;19
1210;1520719628409;1211000;21
1211;1520719628753;1212000;21
1212;1520719629100;1213000;22
1213;1520719629443;1214000;16
1214;1520719629787;1215000;21
1215;1520719630128;1216000;21
1216;1520719630473;1217000;22
1217;1520719630817;1218000;20
1218;1520719631163;1219000;22
1219;1520719631508;1220000;22
1220;1520719631850;1221000;22
1221;1520719632194;1222000;18
1222;1520719632541;1223000;29
1223;1520719632885;1224000;20
1224;1520719633229;1225000;21
1225;1520719633574;1226000;19
1226;1520719633915;1227000;20
1227;1520719634255;1228000;20
1228;1520719634600;1229000;22
1229;1520719634942;1230000;19
1230;1520719635285;1231000;20
1231;1520719635630;1232000;18
1232;1520719635970;1233000;20
1233;1520719636311;1234000;18
1234;1520719636653;1235000;18
1235;1520719636997;1236000;20
1236;1520719637339;1237000;17
1237;1520719637687;1238000;19
1238;1520719638030;1239000;22
1239;1520719638373;1240000;24
1240;1520719638715;1241000;21
1241;1520719639059;1242000;18
1242;1520719639410;1243000;21
1243;1520719639752;1244000;22
1244;1520719640094;1245000;20
1245;1520719640436;1246000;19
1246;1520719640778;1247000;23
1247;1520719641120;1248000;22
1248;1520719641459;1249000;19
1249;1520719641803;1250000;20
1250;1520719642144;1251000;21
1251;1520719642486;1252000;20
1252;1520719642829;1253000;23
1253;1520719643171;1254000;19
1254;1520719643517;1255000;25
1255;1520719643874;1256000;22
1256;1520719644218;1257000;23
1257;1520719644558;1258000;21
1258;1520719644899;1259000;21
1259;1520719645239;1260000;23
1260;1520719645584;1261000;27
1261;1520719645929;1262000;21
1262;1520719646278;1263000;27
1263;1520719646620;1264000;19
1264;1520719646963;1265000;21
1265;1520719647302;1266000;21
1266;1520719647658;1267000;23
1267;1520719648020;1268000;17
1268;1520719648362;1269000;22
1269;1520719648704;1270000;17
1270;1520719649047;1271000;21
1271;1520719649387;1272000;20
1272;1520719649726;1273000;20
1273;1520719650066;1274000;21
1274;1520719650405;1275000;21
1275;1520719650746;1276000;17
1276;1520719651088;1277000;22
1277;1520719651429;1278000;23
1278;1520719651769;1279000;22
1279;1520719652111;1280000;19
1280;1520719652452;1281000;20
1281;1520719652795;1282000;20
1282;1520719653139;1283000;24
1283;1520719653481;1284000;18
1284;1520719653822;1285000;21
1285;1520719654161;1286000;18
1286;1520719654502;1287000;23
1287;1520719654843;1288000;19
1288;1520719655182;1289000;20
1289;1520719655522;1290000;22
1290;1520719655859;1291000;20
1291;1520719656198;1292000;21
1292;1520719656537;1293000;23
1293;1520719656877;1294000;21
1294;1520719657217;1295000;21
1295;1520719657560;1296000;21
1296;1520719657903;1297000;26
1297;1520719658244;1298000;24
1298;1520719658583;1299000;22
1299;1520719658925;1300000;24
1300;1520719659267;1301000;23
1301;1520719659605;1302000;18
1302;1520719659943;1303000;20
1303;1520719660289;1304000;21
1304;1520719660629;1305000;22
1305;1520719660968;1306000;21
1306;1520719661308;1307000;25
1307;1520719661646;1308000;21
1308;1520719661997;1309000;24
1309;1520719662351;1310000;27
1310;1520719662694;1311000;27
1311;1520719663032;1312000;21
1312;1520719663369;1313000;20
1313;1520719663706;1314000;20
1314;1520719664045;1315000;24
1315;1520719664395;1316000;26
1316;1520719664738;1317000;26
1317;1520719665075;1318000;23
1318;1520719665412;1319000;21
1319;1520719665749;1320000;21
1320;1520719666089;1321000;24
1321;1520719666431;1322000;24
1322;1520719666770;1323000;22
1323;1520719667111;1324000;24
1324;1520719667451;1325000;23
1325;1520719667793;1326000;25
1326;1520719668133;1327000;22
1327;1520719668472;1328000;22
1328;1520719668809;1329000;20
1329;1520719669148;1330000;21
1330;1520719669488;1331000;20
1331;1520719669824;1332000;19
1332;1520719670163;1333000;26
1333;1520719670508;1334000;24
1334;1520719670846;1335000;21
1335;1520719671185;1336000;20
1336;1520719671524;1337000;24
1337;1520719671863;1338000;22
1338;1520719672200;1339000;21
1339;1520719672539;1340000;26
1340;1520719672873;1341000;21
1341;1520719673213;1342000;20
1342;1520719673551;1343000;24
1343;1520719673892;1344000;26
1344;1520719674239;1345000;30
1345;1520719674614;1346000;33
1346;1520719674952;1347000;24
1347;1520719675289;1348000;24
1348;1520719675681;1349000;45
1349;1520719676020;1350000;27
1350;1520719676359;1351000;24
1351;1520719676698;1352000;22
1352;1520719677036;1353000;21
1353;1520719677376;1354000;24
1354;1520719677713;1355000;22
1355;1520719678053;1356000;21
1356;1520719678392;1357000;24
1357;1520719678731;1358000;20
1358;1520719679069;1359000;20
1359;1520719679408;1360000;24
1360;1520719679748;1361000;23
1361;1520719680089;1362000;22
1362;1520719680428;1363000;23
1363;1520719680768;1364000;21
1364;1520719681106;1365000;24
1365;1520719681442;1366000;22
1366;1520719681781;1367000;26
1367;1520719682121;1368000;22
1368;1520719682458;1369000;24
1369;1520719682794;1370000;22
1370;1520719683132;1371000;23
1371;1520719683475;1372000;21
1372;1520719683811;1373000;24
1373;1520719684148;1374000;20
1374;1520719684487;1375000;27
1375;1520719684825;1376000;20
1376;1520719685166;1377000;23
1377;1520719685504;1378000;23
1378;1520719685838;1379000;21
1379;1520719686176;1380000;25
1380;1520719686513;1381000;22
1381;1520719686852;1382000;21
1382;1520719687194;1383000;27
1383;1520719687532;1384000;28
1384;1520719687873;1385000;29
1385;1520719688209;1386000;21
1386;1520719688549;1387000;25
1387;1520719688886;1388000;21
1388;1520719689222;1389000;21
1389;1520719689561;1390000;24
1390;1520719689896;1391000;20
1391;1520719690232;1392000;23
1392;1520719690568;1393000;23
1393;1520719690904;1394000;22
1394;1520719691242;1395000;27
1395;1520719691589;1396000;21
1396;1520719691924;1397000;22
1397;1520719692265;1398000;30
1398;1520719692603;1399000;24
1399;1520719692942;1400000;24
1400;1520719693283;1401000;27
1401;1520719693620;1402000;24
1402;1520719693955;1403000;21
1403;1520719694292;1404000;24
1404;1520719694629;1405000;24
1405;1520719694967;1406000;25
1406;1520719695301;1407000;21
1407;1520719695639;1408000;26
1408;1520719695977;1409000;26
1409;1520719696316;1410000;28
1410;1520719696656;1411000;27
1411;1520719696990;1412000;22
1412;1520719697325;1413000;23
1413;1520719697661;1414000;24
1414;1520719697996;1415000;27
1415;1520719698333;1416000;27
1416;1520719698667;1417000;22
1417;1520719699003;1418000;22
1418;1520719699337;1419000;23
1419;1520719699674;1420000;29
1420;1520719700015;1421000;25
1421;1520719700349;1422000;19
1422;1520719700689;1423000;28
1423;1520719701024;1424000;28
1424;1520719701359;1425000;22
1425;1520719701697;1426000;28
1426;1520719702033;1427000;21
1427;1520719702368;1428000;21
1428;1520719702701;1429000;24
1429;1520719703037;1430000;29
1430;1520719703372;1431000;22
1431;1520719703710;1432000;21
1432;1520719704046;1433000;28
1433;1520719704381;1434000;24
1434;1520719704716;1435000;24
1435;1520719705054;1436000;21
1436;1520719705388;1437000;22
1437;1520719705722;1438000;22
1438;1520719706063;1439000;24
1439;1520719706396;1440000;26
1440;1520719706731;1441000;24
1441;1520719707065;1442000;22
1442;1520719707404;1443000;30
1443;1520719707736;1444000;21
1444;1520719708080;1445000;35
1445;1520719708414;1446000;22
1446;1520719708747;1447000;23
1447;1520719709085;1448000;27
1448;1520719709423;1449000;27
1449;1520719709757;1450000;22
1450;1520719710094;1451000;25
1451;1520719710429;1452000;23
1452;1520719710762;1453000;22
1453;1520719711097;1454000;22
1454;1520719711431;1455000;24
1455;1520719711767;1456000;23
1456;1520719712103;1457000;24
1457;1520719712436;1458000;24
1458;1520719712771;1459000;23
1459;1520719713105;1460000;24
1460;1520719713441;1461000;27
1461;1520719713775;1462000;20
1462;1520719714111;1463000;28
1463;1520719714446;1464000;24
1464;1520719714782;1465000;21
1465;1520719715113;1466000;23
1466;1520719715454;1467000;30
1467;1520719715811;1468000;32
1468;1520719716148;1469000;25
1469;1520719716486;1470000;28
1470;1520719716823;1471000;25
1471;1520719717158;1472000;27
1472;1520719717523;1473000;24
1473;1520719717885;1474000;28
1474;1520719718253;1475000;27
1475;1520719718626;1476000;31
1476;1520719718992;1477000;30
1477;1520719719354;1478000;30
1478;1520719719697;1479000;34
1479;1520719720030;1480000;25
1480;1520719720362;1481000;24
1481;1520719720696;1482000;28
1482;1520719721029;1483000;29
1483;1520719721361;1484000;23
1484;1520719721694;1485000;22
1485;1520719722032;1486000;29
1486;1520719722364;1487000;24
1487;1520719722698;1488000;24
1488;1520719723032;1489000;25
1489;1520719723365;1490000;26
1490;1520719723698;1491000;26
1491;1520719724029;1492000;22
1492;1520719724361;1493000;25
1493;1520719724693;1494000;22
1494;1520719725024;1495000;25
1495;1520719725357;1496000;22
1496;1520719725687;1497000;26
1497;1520719726017;1498000;23
1498;1520719726349;1499000;27
1499;1520719726682;1500000;23
1500;1520719727019;1501000;27
1501;1520719727349;1502000;23
1502;1520719727684;1503000;28
1503;1520719728019;1504000;30
1504;1520719728351;1505000;28
1505;1520719728685;1506000;25
1506;1520719729016;1507000;26
1507;1520719729355;1508000;27
1508;1520719729688;1509000;22
1509;1520719730018;1510000;24
1510;1520719730351;1511000;25
1511;1520719730683;1512000;22
1512;1520719731014;1513000;26
1513;1520719731346;1514000;27
1514;1520719731681;1515000;30
1515;1520719732015;1516000;26
1516;1520719732348;1517000;25
1517;1520719732680;1518000;22
1518;1520719733013;1519000;28
1519;1520719733347;1520000;24
1520;1520719733681;1521000;27
1521;1520719734015;1522000;24
1522;1520719734349;1523000;28
1523;1520719734683;1524000;29
1524;1520719735018;1525000;30
1525;1520719735350;1526000;28
1526;1520719735715;1527000;25
1527;1520719736047;1528000;28
1528;1520719736377;1529000;25
1529;1520719736710;1530000;27
1530;1520719737042;1531000;27
1531;1520719737373;1532000;23
1532;1520719737704;1533000;26
1533;1520719738038;1534000;26
1534;1520719738369;1535000;25
1535;1520719738702;1536000;26
1536;1520719739033;1537000;25
1537;1520719739363;1538000;21
1538;1520719739691;1539000;23
1539;1520719740026;1540000;27
1540;1520719740360;1541000;27
1541;1520719740690;1542000;24
1542;1520719741021;1543000;26
1543;1520719741351;1544000;26
1544;1520719741686;1545000;31
1545;1520719742018;1546000;23
1546;1520719742350;1547000;28
1547;1520719742680;1548000;23
1548;1520719743011;1549000;27
1549;1520719743344;1550000;29
1550;1520719743675;1551000;27
1551;1520719744005;1552000;23
1552;1520719744332;1553000;23
1553;1520719744664;1554000;24
1554;1520719744993;1555000;25
1555;1520719745324;1556000;23
1556;1520719745655;1557000;23
1557;1520719745986;1558000;28
1558;1520719746317;1559000;30
1559;1520719746654;1560000;34
1560;1520719746982;1561000;25
1561;1520719747314;1562000;24
1562;1520719747648;1563000;29
1563;1520719747979;1564000;24
1564;1520719748311;1565000;25
1565;1520719748638;1566000;23
1566;1520719748969;1567000;24
1567;1520719749301;1568000;24
1568;1520719749643;1569000;26
1569;1520719749972;1570000;26
1570;1520719750300;1571000;24
1571;1520719750631;1572000;28
1572;1520719750964;1573000;31
1573;1520719751294;1574000;22
1574;1520719751628;1575000;30
1575;1520719751960;1576000;24
1576;1520719752290;1577000;25
1577;1520719752620;1578000;26
1578;1520719752950;1579000;28
1579;1520719753278;1580000;25
1580;1520719753610;1581000;24
1581;1520719753939;1582000;24
1582;1520719754268;1583000;25
1583;1520719754598;1584000;23
1584;1520719754925;1585000;23
1585;1520719755255;1586000;25
1586;1520719755583;1587000;31
1587;1520719755911;1588000;25
1588;1520719756238;1589000;26
